2020-01-10 00:16:09.253259 21.41 46.73 1004.18
2020-01-10 00:16:19.303581 21.41 46.72 1004.18
2020-01-10 00:16:29.353846 21.42 46.72 1004.18
2020-01-10 00:16:39.404175 21.42 46.68 1004.19
2020-01-10 00:16:49.451447 21.42 46.71 1004.18
2020-01-10 00:16:59.500954 21.42 46.73 1004.19
2020-01-10 00:17:09.551210 21.41 46.73 1004.19
2020-01-10 00:17:19.601412 21.41 46.74 1004.19
2020-01-10 00:17:29.651647 21.42 46.72 1004.19
2020-01-10 00:17:39.701935 21.42 46.72 1004.19
2020-01-10 00:17:49.759397 21.43 46.70 1004.21
2020-01-10 00:17:59.808871 21.43 46.70 1004.21
2020-01-10 00:18:09.863219 21.43 46.71 1004.21
2020-01-10 00:18:19.913519 21.43 46.70 1004.21
2020-01-10 00:18:29.963775 21.43 46.71 1004.21
2020-01-10 00:18:40.014046 21.42 46.74 1004.20
2020-01-10 00:18:50.063890 21.42 46.74 1004.20
2020-01-10 00:19:00.114052 21.42 46.74 1004.20
2020-01-10 00:19:10.164282 21.42 46.72 1004.19
2020-01-10 00:19:20.214457 21.42 46.70 1004.19
2020-01-10 00:19:30.264676 21.42 46.74 1004.21
2020-01-10 00:19:40.314915 21.41 46.75 1004.23
2020-01-10 00:19:50.365110 21.41 46.77 1004.23
2020-01-10 00:20:00.415332 21.41 46.75 1004.23
2020-01-10 00:20:10.465527 21.40 46.77 1004.20
2020-01-10 00:20:20.515792 21.40 46.76 1004.20
2020-01-10 00:20:30.566017 21.40 46.75 1004.20
2020-01-10 00:20:40.616275 21.40 46.76 1004.20
2020-01-10 00:20:50.666528 21.40 46.75 1004.21
2020-01-10 00:21:00.716706 21.40 46.76 1004.21
2020-01-10 00:21:10.766837 21.40 46.75 1004.21
2020-01-10 00:21:20.817065 21.40 46.75 1004.20
2020-01-10 00:21:30.867260 21.40 46.74 1004.20
2020-01-10 00:21:40.917486 21.40 46.76 1004.20
2020-01-10 00:21:50.967746 21.40 46.78 1004.21
2020-01-10 00:22:01.018210 21.39 46.80 1004.22
2020-01-10 00:22:11.068497 21.38 46.82 1004.20
2020-01-10 00:22:21.118702 21.38 46.84 1004.20
2020-01-10 00:22:31.168909 21.38 46.82 1004.20
2020-01-10 00:22:41.219158 21.38 46.80 1004.21
2020-01-10 00:22:51.269333 21.37 46.81 1004.22
2020-01-10 00:23:01.319505 21.37 46.82 1004.22
2020-01-10 00:23:11.369714 21.38 46.80 1004.22
2020-01-10 00:23:21.419903 21.38 46.78 1004.21
2020-01-10 00:23:31.470111 21.38 46.80 1004.21
2020-01-10 00:23:41.520327 21.38 46.79 1004.20
2020-01-10 00:23:51.570552 21.38 46.77 1004.21
2020-01-10 00:24:01.620769 21.38 46.79 1004.19
2020-01-10 00:24:11.670938 21.38 46.80 1004.19
2020-01-10 00:24:21.721140 21.38 46.79 1004.19
2020-01-10 00:24:31.771392 21.38 46.80 1004.19
2020-01-10 00:24:41.821589 21.37 46.83 1004.20
2020-01-10 00:24:51.871864 21.37 46.84 1004.20
2020-01-10 00:25:01.922128 21.37 46.84 1004.20
2020-01-10 00:25:11.972313 21.36 46.86 1004.18
2020-01-10 00:25:22.026971 21.36 46.86 1004.18
2020-01-10 00:25:32.077210 21.36 46.88 1004.19
2020-01-10 00:25:42.127469 21.36 46.88 1004.18
2020-01-10 00:25:52.177711 21.36 46.86 1004.17
2020-01-10 00:26:02.227958 21.36 46.85 1004.16
2020-01-10 00:26:12.278140 21.35 46.87 1004.17
2020-01-10 00:26:22.328395 21.35 46.87 1004.17
2020-01-10 00:26:32.378645 21.34 46.90 1004.14
2020-01-10 00:26:42.428874 21.34 46.90 1004.14
2020-01-10 00:26:52.483407 21.34 46.91 1004.15
2020-01-10 00:27:02.533788 21.33 46.94 1004.16
2020-01-10 00:27:12.583990 21.33 46.94 1004.18
2020-01-10 00:27:22.636852 21.32 46.96 1004.17
2020-01-10 00:27:32.687065 21.32 46.98 1004.18
2020-01-10 00:27:42.737253 21.31 46.99 1004.20
2020-01-10 00:27:52.787500 21.31 47.00 1004.18
2020-01-10 00:28:02.837654 21.31 47.01 1004.19
2020-01-10 00:28:12.887769 21.30 46.99 1004.19
2020-01-10 00:28:22.942177 21.30 47.01 1004.20
2020-01-10 00:28:32.992324 21.29 47.03 1004.21
2020-01-10 00:28:43.042544 21.29 47.02 1004.21
2020-01-10 00:28:53.092796 21.29 47.05 1004.20
2020-01-10 00:29:03.142959 21.29 47.04 1004.20
2020-01-10 00:29:13.193227 21.29 47.05 1004.21
2020-01-10 00:29:23.243516 21.29 47.04 1004.21
2020-01-10 00:29:33.293757 21.29 47.03 1004.17
2020-01-10 00:29:43.344061 21.28 47.05 1004.17
2020-01-10 00:29:53.394275 21.28 47.08 1004.17
2020-01-10 00:30:03.444508 21.27 47.10 1004.18
2020-01-10 00:30:13.494607 21.27 47.11 1004.16
2020-01-10 00:30:23.541994 21.26 47.11 1004.16
2020-01-10 00:30:33.592159 21.26 47.12 1004.17
2020-01-10 00:30:43.642234 21.26 47.13 1004.16
2020-01-10 00:30:53.692435 21.25 47.13 1004.17
2020-01-10 00:31:03.742647 21.25 47.14 1004.16
2020-01-10 00:31:13.792893 21.24 47.20 1004.17
2020-01-10 00:31:23.843158 21.23 47.19 1004.17
2020-01-10 00:31:33.893487 21.22 47.21 1004.16
2020-01-10 00:31:43.943759 21.22 47.26 1004.17
2020-01-10 00:31:53.993961 21.21 47.27 1004.18
2020-01-10 00:32:04.044072 21.21 47.26 1004.17
2020-01-10 00:32:14.094315 21.20 47.27 1004.17
2020-01-10 00:32:24.144499 21.20 47.27 1004.16
2020-01-10 00:32:34.194697 21.20 47.27 1004.17
2020-01-10 00:32:44.244810 21.19 47.28 1004.17
2020-01-10 00:32:54.294927 21.19 47.30 1004.16
2020-01-10 00:33:04.345053 21.19 47.30 1004.16
2020-01-10 00:33:14.395272 21.18 47.28 1004.16
2020-01-10 00:33:24.445522 21.19 47.30 1004.16
2020-01-10 00:33:34.495706 21.18 47.28 1004.16
2020-01-10 00:33:44.545923 21.19 47.27 1004.16
2020-01-10 00:33:54.596153 21.19 47.28 1004.16
2020-01-10 00:34:04.700456 21.18 47.28 1004.16
2020-01-10 00:34:14.750635 21.19 47.29 1004.16
2020-01-10 00:34:24.800851 21.19 47.26 1004.15
2020-01-10 00:34:34.851049 21.19 47.29 1004.15
2020-01-10 00:34:44.901282 21.18 47.30 1004.16
2020-01-10 00:34:54.951522 21.18 47.33 1004.16
2020-01-10 00:35:05.001702 21.18 47.32 1004.14
2020-01-10 00:35:15.051961 21.18 47.32 1004.14
2020-01-10 00:35:25.102154 21.18 47.30 1004.14
2020-01-10 00:35:35.152311 21.18 47.28 1004.14
2020-01-10 00:35:45.202613 21.18 47.30 1004.15
2020-01-10 00:35:55.252821 21.19 47.30 1004.15
2020-01-10 00:36:05.303103 21.19 47.27 1004.13
2020-01-10 00:36:15.353272 21.19 47.27 1004.14
2020-01-10 00:36:25.403402 21.19 47.28 1004.14
2020-01-10 00:36:35.453589 21.18 47.28 1004.14
2020-01-10 00:36:45.503754 21.18 47.32 1004.14
2020-01-10 00:36:55.552145 21.18 47.32 1004.15
2020-01-10 00:37:05.602355 21.18 47.30 1004.14
2020-01-10 00:37:15.657338 21.18 47.31 1004.15
2020-01-10 00:37:25.707559 21.18 47.30 1004.14
2020-01-10 00:37:35.757745 21.19 47.29 1004.14
2020-01-10 00:37:45.808127 21.19 47.28 1004.14
2020-01-10 00:37:55.863119 21.19 47.29 1004.13
2020-01-10 00:38:05.916354 21.19 47.28 1004.15
2020-01-10 00:38:15.966547 21.19 47.27 1004.13
2020-01-10 00:38:26.016794 21.19 47.30 1004.13
2020-01-10 00:38:36.067039 21.18 47.32 1004.15
2020-01-10 00:38:46.117241 21.18 47.37 1004.16
2020-01-10 00:38:56.167485 21.18 47.35 1004.16
2020-01-10 00:39:06.217706 21.18 47.34 1004.15
2020-01-10 00:39:16.267949 21.18 47.30 1004.14
2020-01-10 00:39:26.318103 21.18 47.30 1004.13
2020-01-10 00:39:36.368459 21.18 47.30 1004.13
2020-01-10 00:39:46.418659 21.18 47.34 1004.14
2020-01-10 00:39:56.468818 21.18 47.32 1004.13
2020-01-10 00:40:06.519044 21.18 47.31 1004.13
2020-01-10 00:40:16.569245 21.18 47.32 1004.13
2020-01-10 00:40:26.619487 21.18 47.31 1004.13
2020-01-10 00:40:36.669724 21.18 47.29 1004.12
2020-01-10 00:40:46.720877 21.19 47.29 1004.12
2020-01-10 00:40:56.770978 21.18 47.30 1004.12
2020-01-10 00:41:06.821050 21.19 47.31 1004.11
